name,state,month,temp_min,temp_max,rainfall,solar
Kadina Aws,SA,12,13.406944444444445,29.346064814814813,0.9837962962962963,26.688778054862844
Cape Borda,SA,1,14.506508875739645,24.81084812623274,0.5007782101167315,26.952162849872774
Cape Borda,SA,2,14.381425485961124,24.55596529284165,0.6299785867237687,22.916338028169015
Cape Borda,SA,3,13.690212765957448,22.653473684210525,0.8181632653061225,17.82398921832884
Cape Borda,SA,4,12.502422907488986,19.903318584070796,1.390928270042194,12.598603351955306
Cape Borda,SA,5,11.243866943866944,17.0275,2.173814432989691,8.491160220994475
Cape Borda,SA,6,9.823798627002288,15.083564814814816,3.16324200913242,7.213864306784661
Cape Borda,SA,7,9.217558886509636,14.250431034482759,3.1046315789473686,7.863739376770538
Cape Borda,SA,8,9.057510729613734,14.67145922746781,2.539539748953975,11.081920903954803
Cape Borda,SA,9,9.40144927536232,15.992946058091286,1.5738775510204082,15.164772727272727
Cape Borda,SA,10,10.096586345381526,18.116733870967742,1.0007936507936508,19.8060773480663
Cape Borda,SA,11,11.749380165289256,21.09751552795031,0.93682092555332,23.665281899109793
Cape Borda,SA,12,12.974302788844621,22.79642857142857,0.8777992277992278,26.074184782608697
Adelaide (West Terrace / Ngayirda,SA,1,16.591355060034306,28.600102669404517,0.6670404349303432,26.3
Adelaide (West Terrace / Ngayirda,SA,2,16.853917910447763,28.562402088772846,0.7863907531692766,23.055357142857144
Adelaide (West Terrace / Ngayirda,SA,3,15.211817865832465,26.045381944444443,0.7203331020124913,17.99
Adelaide (West Terrace / Ngayirda,SA,4,12.763178712693275,22.180954088952653,1.5046253137325205,14.172413793103448
Adelaide (West Terrace / Ngayirda,SA,5,10.425191637630663,18.596622562674096,2.088395316804408,8.76923076923077
Adelaide (West Terrace / Ngayirda,SA,6,8.422612708555201,15.764333925399646,2.3255145493257627,8.96271186440678
Adelaide (West Terrace / Ngayirda,SA,7,7.533654507914659,14.93734068205305,2.104328409481278,9.105084745762712
Adelaide (West Terrace / Ngayirda,SA,8,8.019574175824175,16.068440934065933,1.9420871953312735,10.99016393442623
Adelaide (West Terrace / Ngayirda,SA,9,9.23226723525231,18.363378282469835,1.691273501241575,16.677966101694917
Adelaide (West Terrace / Ngayirda,SA,10,11.144944979367263,21.367125171939477,1.4348438036388602,20.255737704918033
Adelaide (West Terrace / Ngayirda,SA,11,13.17873399715505,24.43012775017743,1.0322695035460994,22.730508474576272
Adelaide (West Terrace / Ngayirda,SA,12,15.136594707520892,26.861917998610146,0.8900728913571676,24.038333333333334
Meningie,SA,1,14.083878937615813,26.210283251231527,0.6852184320766008,27.117120181405895
Meningie,SA,2,13.9932478055368,26.390540540540542,0.6406311637080868,23.735922330097086
Meningie,SA,3,12.727025316455697,24.3996195307546,0.7165222772277228,18.90789163722026
Meningie,SA,4,10.77627345844504,21.796236559139786,1.2486658195679796,13.393909866017053
Meningie,SA,5,8.912838306731436,18.26930693069307,1.6816040738383196,9.287825059101655
Meningie,SA,6,6.9769120800571836,15.6093451066961,2.1248,7.801130653266331
Meningie,SA,7,6.812560054907344,14.972327044025157,2.1958148383005707,8.441547619047618
Meningie,SA,8,7.218694158075602,16.085572842998584,2.0733461785484906,11.573044524669074
Meningie,SA,9,8.330240793201133,18.140391588107324,1.5923778501628665,15.589346246973365
Meningie,SA,10,9.55,20.735867311679336,1.236679292929293,20.438252656434475
Meningie,SA,11,11.325261780104713,23.110478061558613,0.9018366054464851,24.391573729863694
Meningie,SA,12,13.034450651769088,24.663664404688465,0.8848964677222899,26.09556886227545
Cape Moreton Lighthouse,QLD,1,21.980235075781007,27.003079765937787,4.520568862275449,25.473072215422278
Cape Moreton Lighthouse,QLD,2,22.031833910034603,26.88042539049518,5.257804797896813,22.818684210526317
Cape Moreton Lighthouse,QLD,3,21.213999373629814,26.082882606023357,5.2030476765238385,20.232338308457713
Cape Moreton Lighthouse,QLD,4,19.126907117778487,24.286387928324427,4.634061135371179,16.909150326797384
Cape Moreton Lighthouse,QLD,5,16.4796080832823,21.83500615763547,5.141888619854721,13.306353240152477
Cape Moreton Lighthouse,QLD,6,14.172649301143583,19.64465189873418,4.825757102716204,11.620209973753282
Cape Moreton Lighthouse,QLD,7,13.265317387304508,19.002596212583995,3.61213768115942,13.182875
Cape Moreton Lighthouse,QLD,8,13.969026548672566,19.821502433090025,2.2865076969514035,16.674303797468355
Cape Moreton Lighthouse,QLD,9,15.9829191569676,21.530262336039975,1.9724767801857586,20.457001239157375
Cape Moreton Lighthouse,QLD,10,17.895460122699387,23.13207717817305,2.59265013444876,22.753468899521533
Cape Moreton Lighthouse,QLD,11,19.58647096362476,24.773421300659756,3.0257542768273717,25.323947368421052
